date,soname,catname,userdata,dataondisk,dedup
07-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p1edw1d2,0,0,0
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd245_dup,2.78,0.05,53.1
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlp13422,0.12,0,35.5
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13241_dup,0,0,0
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13671_dup,0.02,0,16.7
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd11266,1.73,0.03,67
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd237,4.14,0.03,128.4
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlph101,12.04,0.35,34.8
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlph102,5.04,0.14,35.1
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd540,0.65,0.02,30.9
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd653,1.86,0.05,40.2
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tsprd654,3.48,0.11,31
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph444_dup,0,0,0
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph587_dup,4.21,0.1,41.4
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clph657_dup,5.05,0.15,33.5
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd246_dup,0.81,0.03,30.8
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd370_dup,1.78,0.1,17.7
07-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13672_dup,0.02,0,16.8
07-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd13081,0.07,0.01,5.6
07-01-2025,ufphsor01.madc.att.com,usprd144_test,0,0,0
07-01-2025,ufphsor01.madc.att.com,UFP_Catalog_ulph189,2.42,0.11,22
07-01-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd144,1.26,0.04,29.7
07-01-2025,ufphsor01.madc.att.com,UFP_Catalog_usprd445,2.41,0.06,41.6
07-01-2025,ufphsor01.madc.att.com,UFP_Catalog_ulpd10324,0.12,0.01,9.9
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr02,0.39,0.01,73.6
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_bspebr04,1.47,0.04,37.7
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_olph437,8.57,0.26,32.4
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd544,1,0.03,36.2
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd565,0.84,0.02,36.7
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_osprd312,11.94,0.14,85
07-01-2025,ofphsor01.bodc.att.com,OFP_Catalog_olpd11038,0.01,0,12.5
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_flpd633_dup,15.25,0.63,24.3
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd119_dup,0,0,0
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd304_dup,0.78,0.01,53.9
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd448_dup,2.94,0.16,18.9
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd475_dup,0.31,0.01,32.2
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd476_dup,0.18,0.01,34
07-01-2025,ofphsor01.bodc.att.com,FFP_Catalog_fsprd508_dup,1.36,0.02,57.1
07-01-2025,ofphsor01.bodc.att.com,FFP_Local_BKUP,0.02,0.01,2.3
07-01-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11354_dup,0,0,9.8
07-01-2025,ofphsor01.bodc.att.com,FFP_catalog_flpd11355_dup,0.01,0,11
07-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Linux_FS_olph437,0,0,0
07-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Windows_FS_olph437,0,0,0
07-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Linux_FS_olph437,0,0,1.7
07-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Windows_FS_olph437,0,0,0
07-01-2025,ofphsor04.bodc.att.com,test,0,0,1.9
07-01-2025,ofphsor04.bodc.att.com,OFP_PROD_DB_Common_olph437,1440.59,146.38,9.8
07-01-2025,ofphsor04.bodc.att.com,OFP_Non_PROD_DB_Common_olph437,0,0,0
07-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_FS_olph437,258.34,15.34,16.8
07-01-2025,ofphsor04.bodc.att.com,OFP_PROD_FS_olph437,505.7,60.44,8.3
07-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Linux_FS_fsprd448_Rep,0,0,0
07-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Windows_FS_fsprd448_Rep,0,0,0
07-01-2025,ofphsor05.bodc.att.com,FFP_PROD_FS_flpd633_rep,263.75,19.51,13.5
07-01-2025,ofphsor05.bodc.att.com,FFP_PROD_DB_flpd633_rep,1519.46,330.23,4.6
07-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr02_dup,0,0,0
07-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr04_dup,1.47,0.04,37.7
07-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_olph437_dup,0,0,0
07-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd312_dup,11.94,0.14,85.1
07-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd544_dup,0,0,0
07-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd565_dup,0,0,0
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd633,15.25,0.63,24.3
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd119,0,0,0
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd304,0.78,0.01,54
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd448,2.94,0.16,18.9
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd475,0.31,0.01,32.2
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd476,0.18,0.01,34.1
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd508,1.36,0.02,57.1
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_LOCAL_BKUP,0.11,0.01,7.5
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11354,0,0,9.9
07-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11355,0.01,0,11.1
07-01-2025,ffphsor02.ffdc.sbc.com,Test,0,0,0
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Linux_FS_fsprd448,0,0,0
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Windows_FS_fsprd448,0,0,0
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Windows_FS_fsprd448,0,0,0
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_FS_flpd633,235.23,9.21,25.5
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Linux_FS_fsprd448,0,0,0
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_FS_flpd633,279.16,20.23,13.7
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_DB_flpd633,0.15,0.05,2.7
07-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_DB_flpd633,1094.28,261.19,4.1
07-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Linux_FS_olph437_Rep,0.07,0.01,13.3
07-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Windows_FS_olph437_Rep,0,0,0
07-01-2025,ffphsor03.ffdc.sbc.com,test,0,0,1.8
07-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_DB_Common_olph437_Rep,1481.05,148.43,9.9
07-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_FS_olph437_Rep,519.62,56.29,9.2
07-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_Linux_FS_ALPH332_Rep,4.22,0.35,12
07-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ASPRD559_Rep,142.23,6.89,20.6
07-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_Windows_FS_ALPH332_Rep,0,0,0
07-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_ASPRD559_Rep,386.35,55.56,6.9
07-01-2025,yfphsor02.kmdc.att.com,test,0.01,0,1.9
07-01-2025,yfphsor02.kmdc.att.com,p5enb2d8_Repl,64.84,62.29,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb2d9_Repl,0.85,0.8,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d1_Repl,12.56,12.18,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d2_Repl,14.84,13.76,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d3_Repl,7.31,7.29,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d4_Repl,11.66,11.38,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d5_Repl,3.91,3.58,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d6_Repl,102.64,86.24,1.1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d7_Repl,0,0,1.8
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d8_Repl,14.38,13.45,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb3d9_Repl,14.72,13.7,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb4d1_Repl,10.73,10.06,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb4d2_Repl,14.87,13.77,1
07-01-2025,yfphsor02.kmdc.att.com,p5enb4d3_Repl,3.89,3.54,1
07-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_TARGET,1070.71,274.45,3.9
07-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ALPH332_Rep,1174.1,64.01,18.3
07-01-2025,ufphsor03.madc.att.com,UFP_PROD_Linux_FS_ulph189,0.17,0.01,14.1
07-01-2025,ufphsor03.madc.att.com,UFP_PROD_FS_ulph189,408.83,40,10.2
07-01-2025,ufphsor03.madc.att.com,UFP_NonPROD_FS_ulph189,101.45,4.52,22.4
07-01-2025,ufphsor03.madc.att.com,UFP_PROD_DB_Common_ulph189,1098.27,286.46,3.8
07-01-2025,afphsor03.aldc.att.com,AFP_PROD_Linux_FS_alpd11665,0.08,0.01,8.2
07-01-2025,ofphsor02.bodc.att.com,test_ofphsor02,0,0,0
07-01-2025,ofphsor06.bodc.att.com,OFP_Nprod_Linux_FS_Test,0,0,0
07-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Linux_FS_olpd11038,0,0,0.5
07-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Linux_FS_olpd10888,0,0,0
07-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Windows_FS_olpd10888,0,0,0
07-01-2025,ofphsor07.bodc.att.com,OFP_Nprod_Linux_FS_Test,0,0,0
07-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Linux_FS_olpd10888,0.02,0.01,2.6
07-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Windows_FS_olpd10888,0,0,0
07-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_FS_clph657_Rep,103.49,6.33,16.3
07-01-2025,tfphsor06.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO06,0.25,0.01,19.7
07-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_DB_Common_clph657_Rep,1859.39,150.47,12.3
07-01-2025,tfphsor07.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,916.98,71.26,12.8
07-01-2025,tfphsor07.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO07,0.12,0.01,12.6
07-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_Linux_FS_clpd13671,0,0,0
07-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_FS_clph657,102.19,6.27,16.3
07-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_FS_clph657,70.85,4.35,16.2
07-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_DB_Common_clph657,1307.12,94.61,13.8
07-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_DB_Common_clph657,318.81,9.54,33.4
07-01-2025,cfphsor06.sldc.sbc.com,test,0,0,0
07-01-2025,YFPHSOR01.kmdc.att.com,test_store,0,0,0
07-01-2025,YFPHSOR05.kmdc.att.com,YFP_Catalog_ylpd10529,0,0,0
07-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_Linux_FS_clpd13672,0,0,0
07-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_FS_clph587,147.42,3.63,40.6
07-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph587,60.9,2.6,23.4
07-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph587,535.35,45.16,11.8
07-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,152.83,22.92,6.6
07-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph444,2351.7,502.3,4.6
07-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_clph444,78.89,2.57,30.6
07-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph444,519.75,46.12,11.2
07-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
07-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_csprd370,0,0,0
07-01-2025,cfphsor07.sldc.sbc.com,CFP_Prod_FS_csprd370,8.46,0.24,34.5
07-01-2025,cfphsor07.sldc.sbc.com,p1ccr8d2,0,0,0
07-01-2025,ffphsor04.ffdc.sbc.com,FFP_flpd11354_common,0,0,0
07-01-2025,ffphsor05.ffdc.sbc.com,ffphsor05_common_flpd11354,0,0,0
07-01-2025,ffphsor06.ffdc.sbc.com,ffphsor06_common_flpd11354,0.01,0,13.2
07-01-2025,ffphsor11.ffdc.sbc.com,Test,0,0,0
07-01-2025,ffphsor07.ffdc.sbc.com,Test,0,0,0
07-01-2025,ffphsor08.ffdc.sbc.com,Test,0,0,0
07-01-2025,ffphsor09.ffdc.sbc.com,Test,0,0,0
07-01-2025,ffphsor10.ffdc.sbc.com,Test,0,0,0
07-01-2025,yfphsor03.kmdc.att.com,test,0,0,0
07-01-2025,yfphsor03.kmdc.att.com,AFP_PROD_DB_COMMON_ALPH332_02_Rep,235.62,204.46,1.1
07-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_FS_YLPD10529,0,0,0
07-01-2025,yfphsor03.kmdc.att.com,KGM_NON_PROD_DB_Common_ylpd10529,351.23,38.23,9.1
07-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_DB_Common_ylpd10529,0,0,0
07-01-2025,yfphsor03.kmdc.att.com,KGM_NonPROD_FS_ylpd10529,0,0,0
07-01-2025,yfphsor04.kmdc.att.com,test,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlph101,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd653,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,test,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tsprd653,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd653,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tsprd653,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Prod_Windows_FS_tsprd540,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd540,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd540,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tspr540,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tlph101,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tlph101,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tlph101,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph101,750.64,249.83,3
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph101,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph101,209.89,10.07,20.8
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph101,342.83,22.89,14.9
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_FS_tlpd11266,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd11266,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd11266,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd11266,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph102,149.67,2.09,71.4
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph102,54.68,2.82,19.3
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph102,70.86,9.58,7.4
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph102,0.01,0.01,0.9
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd540,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd540,77.14,4.78,16.1
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tsprd540,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd540,23.7,2.97,7.9
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd653,11.41,0.37,30.4
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd653,62.63,5.19,12
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tsprd653,0.14,0.07,2
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd653,163.4,23.75,6.8
07-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlpd237,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd237,61.3,3.83,16
07-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd237,0,0,0
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd237,13.27,11.08,1.1
07-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6,0.04,0.01,2.7
